model_type,method,outcome,subset,panel,n_test,n_events_test,concordance_test,time_window,concordance_lower,concordance_upper
penalized_cox,Cohen_m3,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7306,30,0.7034,0.7608
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7237,1,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7237,2,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7237,7,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7237,14,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all,all,1690,243,0.7237,30,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7237,1,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7237,2,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7237,7,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7237,14,0.6955,0.7525
penalized_cox,Cohen_m4,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7237,30,0.6955,0.7525
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,1,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,2,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,7,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,14,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all,all,1690,243,0.7328,30,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,1,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,2,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,7,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,14,0.7028,0.7602
penalized_cox,Gaussian_mle,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7328,30,0.7028,0.7602
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,1,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,2,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,7,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,14,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all,all,1690,243,0.7311,30,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,1,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,2,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,7,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,14,0.7019,0.7649
penalized_cox,Gaussian_trunc,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7311,30,0.7019,0.7649
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7289,1,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7289,2,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7289,7,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7289,14,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all,all,1690,243,0.7289,30,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7289,1,0.6992,0.7577
penalized_cox,Gaussian_eb,unplanned_icu,all_eval_pop_normal,all,1690,243,0.7289,2,0.6992,0.7577
