analyte,age,method,ri_low,ri_high,ri_mid,n
ALP,76,NORMA_q_age,49.49,109.84,79.67,43
ALP,77,NORMA_q_age,62.71,115.8,89.25,37
ALP,78,NORMA_q_age,57.97,108.51,83.24,49
ALP,79,NORMA_q_age,47.98,105.82,76.9,40
ALP,80,NORMA_q_age,53.88,108.4,81.14,31
ALP,81,NORMA_q_age,47.42,102.56,74.99,21
ALP,82,NORMA_q_age,49.96,109.34,79.65,31
ALP,83,NORMA_q_age,49.14,107.8,78.47,38
ALP,84,NORMA_q_age,52.0,109.22,80.61,31
ALP,85,NORMA_q_age,54.62,111.29,82.95,20
ALP,86,NORMA_q_age,48.52,105.57,77.04,16
ALP,87,NORMA_q_age,59.9,99.57,79.74,17
ALP,88,NORMA_q_age,52.69,104.06,78.38,18
ALP,89,NORMA_q_age,48.52,114.72,81.62,15
ALP,18,NORMA_334f7e21,64.33,120.5,92.42,7
ALP,19,NORMA_334f7e21,67.86,102.25,85.05,8
ALP,21,NORMA_334f7e21,58.35,117.02,87.69,6
ALP,22,NORMA_334f7e21,55.47,124.33,89.9,5
ALP,23,NORMA_334f7e21,60.64,111.04,85.84,5
ALP,25,NORMA_334f7e21,55.36,118.81,87.08,9
ALP,26,NORMA_334f7e21,51.01,113.36,82.19,6
ALP,27,NORMA_334f7e21,51.69,104.72,78.21,12
ALP,28,NORMA_334f7e21,48.5,118.69,83.6,9
ALP,29,NORMA_334f7e21,28.19,131.46,79.83,12
ALP,30,NORMA_334f7e21,53.56,114.16,83.86,15
ALP,31,NORMA_334f7e21,63.21,123.04,93.13,9
ALP,32,NORMA_334f7e21,41.87,103.33,72.6,14
ALP,33,NORMA_334f7e21,59.94,106.35,83.15,9
ALP,34,NORMA_334f7e21,52.49,104.29,78.39,12
ALP,35,NORMA_334f7e21,59.12,130.85,94.98,10
ALP,36,NORMA_334f7e21,45.53,109.58,77.55,11
ALP,37,NORMA_334f7e21,45.75,100.25,73.0,11
ALP,38,NORMA_334f7e21,61.53,123.21,92.37,14
ALP,39,NORMA_334f7e21,46.56,105.68,76.12,19
ALP,40,NORMA_334f7e21,34.52,120.3,77.41,12
ALP,41,NORMA_334f7e21,43.72,120.49,82.11,16
ALP,42,NORMA_334f7e21,56.51,109.7,83.1,20
ALP,43,NORMA_334f7e21,62.0,117.24,89.62,11
ALP,44,NORMA_334f7e21,53.12,113.57,83.34,13
ALP,45,NORMA_334f7e21,44.93,114.57,79.75,21
ALP,46,NORMA_334f7e21,53.89,104.91,79.4,24
ALP,47,NORMA_334f7e21,45.57,118.81,82.19,24
ALP,48,NORMA_334f7e21,42.32,111.29,76.81,25
ALP,49,NORMA_334f7e21,54.52,121.96,88.24,22
ALP,50,NORMA_334f7e21,53.52,116.72,85.12,27
ALP,51,NORMA_334f7e21,51.4,118.47,84.94,32
ALP,52,NORMA_334f7e21,49.52,125.37,87.45,30
ALP,53,NORMA_334f7e21,55.07,112.86,83.97,44
ALP,54,NORMA_334f7e21,51.2,114.87,83.04,45
ALP,55,NORMA_334f7e21,41.72,115.33,78.53,47
ALP,56,NORMA_334f7e21,56.71,112.41,84.56,43
ALP,57,NORMA_334f7e21,55.18,112.15,83.67,47
ALP,58,NORMA_334f7e21,61.96,116.32,89.14,54
ALP,59,NORMA_334f7e21,58.05,113.48,85.77,46
ALP,60,NORMA_334f7e21,43.1,99.21,71.15,42
ALP,61,NORMA_334f7e21,50.75,114.92,82.83,58
ALP,62,NORMA_334f7e21,50.6,120.05,85.32,45
ALP,63,NORMA_334f7e21,48.53,117.46,83.0,58
ALP,64,NORMA_334f7e21,54.23,111.48,82.85,53
ALP,65,NORMA_334f7e21,56.04,112.46,84.25,47
ALP,66,NORMA_334f7e21,48.73,110.54,79.64,59
ALP,67,NORMA_334f7e21,48.56,109.32,78.94,52
ALP,68,NORMA_334f7e21,49.75,107.17,78.46,43
ALP,69,NORMA_334f7e21,59.84,115.47,87.66,41
ALP,70,NORMA_334f7e21,53.01,108.06,80.54,51
ALP,71,NORMA_334f7e21,59.08,120.33,89.71,51
ALP,72,NORMA_334f7e21,49.57,105.74,77.65,47
ALP,73,NORMA_334f7e21,51.57,106.94,79.26,44
ALP,74,NORMA_334f7e21,44.63,103.01,73.82,39
ALP,75,NORMA_334f7e21,55.12,110.17,82.65,49
ALP,76,NORMA_334f7e21,47.38,109.35,78.36,43
ALP,77,NORMA_334f7e21,60.76,115.69,88.22,37
ALP,78,NORMA_334f7e21,55.91,108.35,82.13,49
ALP,79,NORMA_334f7e21,45.94,105.74,75.84,40
ALP,80,NORMA_334f7e21,56.81,109.55,83.18,31
ALP,81,NORMA_334f7e21,47.34,100.36,73.85,21
ALP,82,NORMA_334f7e21,50.73,110.49,80.61,31
ALP,83,NORMA_334f7e21,49.13,107.1,78.12,38
ALP,84,NORMA_334f7e21,52.24,110.26,81.25,31
ALP,85,NORMA_334f7e21,54.46,109.47,81.96,20
ALP,86,NORMA_334f7e21,50.53,105.64,78.09,16
ALP,87,NORMA_334f7e21,58.42,98.96,78.69,17
ALP,88,NORMA_334f7e21,51.07,104.07,77.57,18
ALP,89,NORMA_334f7e21,49.56,112.37,80.96,15
ALT,20,NORMA_q_age_set_co,30.09,50.58,40.33,6
ALT,22,NORMA_q_age_set_co,15.24,38.1,26.67,5
ALT,23,NORMA_q_age_set_co,24.42,35.3,29.86,6
ALT,24,NORMA_q_age_set_co,20.27,46.97,33.62,6
ALT,26,NORMA_q_age_set_co,20.12,51.13,35.63,5
ALT,27,NORMA_q_age_set_co,17.21,40.11,28.66,8
ALT,28,NORMA_q_age_set_co,22.86,46.98,34.92,14
ALT,29,NORMA_q_age_set_co,27.08,46.08,36.58,7
ALT,30,NORMA_q_age_set_co,19.09,42.94,31.02,13
ALT,31,NORMA_q_age_set_co,15.96,43.7,29.83,10
ALT,32,NORMA_q_age_set_co,8.32,39.66,23.99,10
ALT,33,NORMA_q_age_set_co,17.2,45.74,31.47,12
ALT,34,NORMA_q_age_set_co,12.89,49.23,31.06,8
ALT,35,NORMA_q_age_set_co,10.84,39.58,25.21,12
ALT,36,NORMA_q_age_set_co,17.95,39.18,28.57,18
ALT,37,NORMA_q_age_set_co,14.9,46.94,30.92,10
ALT,38,NORMA_q_age_set_co,23.43,42.54,32.98,10
ALT,39,NORMA_q_age_set_co,16.99,47.68,32.33,15
ALT,40,NORMA_q_age_set_co,9.94,38.47,24.2,14
ALT,41,NORMA_q_age_set_co,15.45,41.36,28.41,11
ALT,42,NORMA_q_age_set_co,18.38,40.42,29.4,18
ALT,43,NORMA_q_age_set_co,20.7,48.43,34.56,13
ALT,44,NORMA_q_age_set_co,14.65,35.65,25.15,15
ALT,45,NORMA_q_age_set_co,13.49,40.16,26.83,21
ALT,46,NORMA_q_age_set_co,12.73,38.48,25.6,31
ALT,47,NORMA_q_age_set_co,13.28,36.61,24.94,24
ALT,48,NORMA_q_age_set_co,17.02,34.84,25.93,21
ALT,49,NORMA_q_age_set_co,20.48,39.61,30.04,22
ALT,50,NORMA_q_age_set_co,14.93,38.34,26.63,24
ALT,51,NORMA_q_age_set_co,17.19,41.94,29.57,27
ALT,52,NORMA_q_age_set_co,17.8,40.27,29.04,42
ALT,53,NORMA_q_age_set_co,14.7,40.95,27.82,38
ALT,54,NORMA_q_age_set_co,18.92,38.97,28.95,37
ALT,55,NORMA_q_age_set_co,20.62,42.7,31.66,39
ALT,56,NORMA_q_age_set_co,17.32,39.73,28.52,56
ALT,57,NORMA_q_age_set_co,14.43,37.46,25.95,56
ALT,58,NORMA_q_age_set_co,16.6,37.29,26.94,45
ALT,59,NORMA_q_age_set_co,17.46,38.93,28.2,43
ALT,60,NORMA_q_age_set_co,17.31,38.01,27.66,49
ALT,61,NORMA_q_age_set_co,20.68,42.01,31.34,44
ALT,62,NORMA_q_age_set_co,15.47,38.31,26.89,54
ALT,63,NORMA_q_age_set_co,16.86,38.75,27.81,47
ALT,64,NORMA_q_age_set_co,16.97,37.21,27.09,40
ALT,65,NORMA_q_age_set_co,16.3,37.89,27.09,56
ALT,66,NORMA_q_age_set_co,14.43,37.72,26.07,72
ALT,67,NORMA_q_age_set_co,14.99,39.47,27.23,57
ALT,68,NORMA_q_age_set_co,17.71,40.74,29.23,51
ALT,69,NORMA_q_age_set_co,14.3,36.25,25.27,47
ALT,70,NORMA_q_age_set_co,17.74,37.65,27.69,36
ALT,71,NORMA_q_age_set_co,16.9,33.97,25.43,51
ALT,72,NORMA_q_age_set_co,17.14,39.58,28.36,54
ALT,73,NORMA_q_age_set_co,14.62,34.71,24.67,51
ALT,74,NORMA_q_age_set_co,14.66,35.42,25.04,46
ALT,75,NORMA_q_age_set_co,15.69,37.05,26.37,39
ALT,76,NORMA_q_age_set_co,16.86,40.25,28.56,36
ALT,77,NORMA_q_age_set_co,16.2,38.08,27.14,39
ALT,78,NORMA_q_age_set_co,14.64,36.44,25.54,47
ALT,79,NORMA_q_age_set_co,16.22,37.75,26.99,39
ALT,80,NORMA_q_age_set_co,18.28,40.14,29.21,36
ALT,81,NORMA_q_age_set_co,14.78,36.42,25.6,37
ALT,82,NORMA_q_age_set_co,22.03,39.22,30.63,25
ALT,83,NORMA_q_age_set_co,16.96,35.5,26.23,39
ALT,84,NORMA_q_age_set_co,14.1,37.36,25.73,19
ALT,85,NORMA_q_age_set_co,17.8,37.51,27.65,31
ALT,86,NORMA_q_age_set_co,14.91,31.99,23.45,27
ALT,87,NORMA_q_age_set_co,13.46,38.42,25.94,14
ALT,88,NORMA_q_age_set_co,11.98,40.35,26.17,17
ALT,89,NORMA_q_age_set_co,23.48,43.99,33.73,17
ALT,20,NORMA,15.2,47.24,31.22,6
ALT,22,NORMA,9.62,35.2,22.41,5
ALT,23,NORMA,19.95,33.95,26.95,6
ALT,24,NORMA,20.3,48.94,34.62,6
ALT,26,NORMA,15.84,49.29,32.56,5
ALT,27,NORMA,10.06,40.77,25.41,8
ALT,28,NORMA,16.08,45.46,30.77,14
ALT,29,NORMA,16.84,45.58,31.21,7
ALT,30,NORMA,10.46,40.65,25.56,13
ALT,31,NORMA,9.43,44.04,26.73,10
ALT,32,NORMA,8.41,37.88,23.14,10
ALT,33,NORMA,11.22,42.82,27.02,12
ALT,34,NORMA,-4.86,44.44,19.79,8
ALT,35,NORMA,5.22,36.84,21.03,12
ALT,36,NORMA,12.71,37.54,25.12,18
ALT,37,NORMA,7.85,47.09,27.47,10
ALT,38,NORMA,20.63,40.51,30.57,10
ALT,39,NORMA,9.53,47.29,28.41,15
ALT,40,NORMA,4.8,40.06,22.43,14
ALT,41,NORMA,-1.81,38.05,18.12,11
ALT,42,NORMA,10.01,39.5,24.76,18
ALT,43,NORMA,13.09,47.95,30.52,13
ALT,44,NORMA,9.84,36.54,23.19,15
ALT,45,NORMA,11.55,42.1,26.83,21
ALT,46,NORMA,10.3,37.88,24.09,31
ALT,47,NORMA,10.65,36.17,23.41,24
ALT,48,NORMA,11.73,34.57,23.15,21
ALT,49,NORMA,16.1,39.09,27.6,22
ALT,50,NORMA,6.99,37.95,22.47,24
ALT,51,NORMA,9.94,41.56,25.75,27
ALT,52,NORMA,10.6,41.75,26.17,42
ALT,53,NORMA,7.74,40.88,24.31,38
ALT,54,NORMA,14.44,38.59,26.52,37
ALT,55,NORMA,14.4,40.49,27.44,39
ALT,56,NORMA,11.76,38.03,24.9,56
ALT,57,NORMA,9.28,36.83,23.05,56
ALT,58,NORMA,11.28,38.18,24.73,45
ALT,59,NORMA,10.52,39.98,25.25,43
ALT,60,NORMA,12.33,38.34,25.33,49
ALT,61,NORMA,17.52,40.78,29.15,44
ALT,62,NORMA,9.98,38.21,24.1,54
ALT,63,NORMA,12.78,39.46,26.12,47
ALT,64,NORMA,11.59,37.26,24.43,40
ALT,65,NORMA,12.29,38.15,25.22,56
ALT,66,NORMA,9.21,38.74,23.97,72
ALT,67,NORMA,11.21,39.49,25.35,57
ALT,68,NORMA,12.43,40.78,26.61,51
ALT,69,NORMA,10.42,35.05,22.73,47
ALT,70,NORMA,12.95,37.09,25.02,36
ALT,71,NORMA,14.07,33.34,23.7,51
ALT,72,NORMA,14.16,40.53,27.35,54
ALT,73,NORMA,9.58,35.84,22.71,51
ALT,74,NORMA,10.36,34.91,22.63,46
ALT,75,NORMA,11.71,36.65,24.18,39
ALT,76,NORMA,13.04,40.97,27.01,36
ALT,77,NORMA,12.74,38.11,25.42,39
ALT,78,NORMA,8.9,37.15,23.02,47
ALT,79,NORMA,11.83,38.57,25.2,39
ALT,80,NORMA,14.63,39.02,26.83,36
ALT,81,NORMA,10.0,36.53,23.26,37
ALT,82,NORMA,16.78,39.05,27.91,25
ALT,83,NORMA,12.64,35.89,24.27,39
ALT,84,NORMA,11.83,35.95,23.89,19
ALT,85,NORMA,13.06,38.3,25.68,31
ALT,86,NORMA,10.14,31.6,20.87,27
ALT,87,NORMA,10.92,38.26,24.59,14
ALT,88,NORMA,9.55,40.4,24.97,17
ALT,89,NORMA,21.19,42.79,31.99,17
ALT,20,NORMA_q_age,18.23,47.84,33.04,6
ALT,22,NORMA_q_age,8.87,36.93,22.9,5
ALT,23,NORMA_q_age,21.87,34.63,28.25,6
ALT,24,NORMA_q_age,20.31,53.95,37.13,6
ALT,26,NORMA_q_age,18.52,55.04,36.78,5
ALT,27,NORMA_q_age,12.7,39.14,25.92,8
ALT,28,NORMA_q_age,19.44,46.91,33.18,14
ALT,29,NORMA_q_age,18.93,44.95,31.94,7
ALT,30,NORMA_q_age,6.57,41.0,23.79,13
ALT,31,NORMA_q_age,7.95,43.08,25.51,10
ALT,32,NORMA_q_age,11.08,41.1,26.09,10
ALT,33,NORMA_q_age,11.66,43.26,27.46,12
ALT,34,NORMA_q_age,-16.05,46.01,14.98,8
ALT,35,NORMA_q_age,7.02,39.24,23.13,12
ALT,36,NORMA_q_age,11.46,38.54,25.0,18
ALT,37,NORMA_q_age,3.42,50.79,27.11,10
ALT,38,NORMA_q_age,19.66,42.19,30.93,10
ALT,39,NORMA_q_age,8.13,48.19,28.16,15
ALT,40,NORMA_q_age,8.77,39.51,24.14,14
ALT,41,NORMA_q_age,-1.71,39.91,19.1,11
ALT,42,NORMA_q_age,11.49,40.35,25.92,18
ALT,43,NORMA_q_age,11.55,49.37,30.46,13
ALT,44,NORMA_q_age,10.62,37.29,23.96,15
ALT,45,NORMA_q_age,10.18,41.9,26.04,21
ALT,46,NORMA_q_age,10.33,37.85,24.09,31
ALT,47,NORMA_q_age,10.91,37.35,24.13,24
ALT,48,NORMA_q_age,10.47,34.73,22.6,21
ALT,49,NORMA_q_age,16.34,39.58,27.96,22
ALT,50,NORMA_q_age,7.9,37.41,22.65,24
ALT,51,NORMA_q_age,5.99,40.54,23.26,27
ALT,52,NORMA_q_age,10.98,42.56,26.77,42
ALT,53,NORMA_q_age,5.87,40.09,22.98,38
ALT,54,NORMA_q_age,14.55,38.76,26.66,37
ALT,55,NORMA_q_age,12.74,41.42,27.08,39
ALT,56,NORMA_q_age,11.17,39.75,25.46,56
ALT,57,NORMA_q_age,10.37,36.98,23.68,56
ALT,58,NORMA_q_age,10.37,38.18,24.28,45
ALT,59,NORMA_q_age,10.87,40.07,25.47,43
ALT,60,NORMA_q_age,10.37,38.64,24.51,49
ALT,61,NORMA_q_age,17.47,42.39,29.93,44
ALT,62,NORMA_q_age,10.61,38.85,24.73,54
ALT,63,NORMA_q_age,11.37,40.32,25.85,47
ALT,64,NORMA_q_age,12.01,37.79,24.9,40
ALT,65,NORMA_q_age,11.11,39.37,25.24,56
ALT,66,NORMA_q_age,9.47,39.22,24.35,72
ALT,67,NORMA_q_age,9.67,40.52,25.09,57
ALT,68,NORMA_q_age,10.47,42.93,26.7,51
ALT,69,NORMA_q_age,9.65,35.58,22.62,47
ALT,70,NORMA_q_age,12.33,37.48,24.9,36
ALT,71,NORMA_q_age,14.0,33.84,23.92,51
ALT,72,NORMA_q_age,13.89,40.62,27.26,54
ALT,73,NORMA_q_age,10.04,36.35,23.19,51
ALT,74,NORMA_q_age,9.4,36.07,22.74,46
ALT,75,NORMA_q_age,11.33,36.64,23.99,39
ALT,76,NORMA_q_age,13.51,41.12,27.31,36
ALT,77,NORMA_q_age,12.94,37.78,25.36,39
ALT,78,NORMA_q_age,8.11,37.01,22.56,47
ALT,79,NORMA_q_age,12.85,38.53,25.69,39
ALT,80,NORMA_q_age,14.19,40.25,27.22,36
ALT,81,NORMA_q_age,8.87,36.76,22.81,37
ALT,82,NORMA_q_age,17.02,40.37,28.7,25
ALT,83,NORMA_q_age,12.99,36.12,24.56,39
ALT,84,NORMA_q_age,12.53,37.02,24.77,19
ALT,85,NORMA_q_age,12.1,37.84,24.97,31
ALT,86,NORMA_q_age,10.51,32.1,21.3,27
ALT,87,NORMA_q_age,10.28,40.73,25.51,14
ALT,88,NORMA_q_age,7.94,44.34,26.14,17
ALT,89,NORMA_q_age,20.98,44.24,32.61,17
ALT,20,NORMA_334f7e21,21.0,46.71,33.86,6
ALT,22,NORMA_334f7e21,9.34,36.26,22.8,5
ALT,23,NORMA_334f7e21,21.46,34.26,27.86,6
ALT,24,NORMA_334f7e21,21.97,49.66,35.81,6
ALT,26,NORMA_334f7e21,17.57,48.3,32.94,5
ALT,27,NORMA_334f7e21,11.5,40.46,25.98,8
ALT,28,NORMA_334f7e21,20.82,47.14,33.98,14
ALT,29,NORMA_334f7e21,18.49,46.18,32.33,7
ALT,30,NORMA_334f7e21,14.75,41.17,27.96,13
ALT,31,NORMA_334f7e21,11.24,42.96,27.1,10
ALT,32,NORMA_334f7e21,8.05,39.47,23.76,10
ALT,33,NORMA_334f7e21,13.21,41.11,27.16,12
ALT,34,NORMA_334f7e21,-2.85,41.33,19.24,8
ALT,35,NORMA_334f7e21,8.66,37.61,23.14,12
ALT,36,NORMA_334f7e21,14.96,36.72,25.84,18
ALT,37,NORMA_334f7e21,8.99,46.46,27.72,10
ALT,38,NORMA_334f7e21,21.94,41.03,31.48,10
ALT,39,NORMA_334f7e21,9.3,46.23,27.76,15
ALT,40,NORMA_334f7e21,7.63,41.27,24.45,14
ALT,41,NORMA_334f7e21,1.75,39.43,20.59,11
ALT,42,NORMA_334f7e21,12.47,39.59,26.03,18
ALT,43,NORMA_334f7e21,14.95,47.18,31.06,13
ALT,44,NORMA_334f7e21,10.61,36.43,23.52,15
ALT,45,NORMA_334f7e21,11.25,42.24,26.74,21
ALT,46,NORMA_334f7e21,11.76,37.53,24.64,31
ALT,47,NORMA_334f7e21,11.93,36.84,24.39,24
ALT,48,NORMA_334f7e21,11.0,35.19,23.1,21
ALT,49,NORMA_334f7e21,16.84,39.1,27.97,22
ALT,50,NORMA_334f7e21,8.27,37.37,22.82,24
ALT,51,NORMA_334f7e21,11.09,40.93,26.01,27
ALT,52,NORMA_334f7e21,11.92,42.2,27.06,42
ALT,53,NORMA_334f7e21,7.15,40.02,23.59,38
ALT,54,NORMA_334f7e21,16.08,38.6,27.34,37
ALT,55,NORMA_334f7e21,15.2,39.92,27.56,39
ALT,56,NORMA_334f7e21,11.66,37.92,24.79,56
ALT,57,NORMA_334f7e21,11.27,36.57,23.92,56
ALT,58,NORMA_334f7e21,12.74,38.62,25.68,45
ALT,59,NORMA_334f7e21,12.05,39.83,25.94,43
ALT,60,NORMA_334f7e21,13.0,38.09,25.55,49
ALT,61,NORMA_334f7e21,18.19,41.53,29.86,44
ALT,62,NORMA_334f7e21,11.79,38.64,25.22,54
ALT,63,NORMA_334f7e21,12.9,38.98,25.94,47
ALT,64,NORMA_334f7e21,13.2,36.55,24.88,40
ALT,65,NORMA_334f7e21,12.31,39.45,25.88,56
ALT,66,NORMA_334f7e21,9.91,38.41,24.16,72
ALT,67,NORMA_334f7e21,10.87,39.76,25.31,57
ALT,68,NORMA_334f7e21,13.39,41.81,27.6,51
ALT,69,NORMA_334f7e21,11.77,35.37,23.57,47
ALT,70,NORMA_334f7e21,13.45,37.11,25.28,36
ALT,71,NORMA_334f7e21,14.25,33.17,23.71,51
ALT,72,NORMA_334f7e21,14.12,40.54,27.33,54
ALT,73,NORMA_334f7e21,9.96,35.29,22.62,51
ALT,74,NORMA_334f7e21,10.01,35.49,22.75,46
ALT,75,NORMA_334f7e21,12.5,36.22,24.36,39
ALT,76,NORMA_334f7e21,13.13,41.16,27.15,36
ALT,77,NORMA_334f7e21,13.2,37.93,25.56,39
ALT,78,NORMA_334f7e21,9.2,37.04,23.12,47
ALT,79,NORMA_334f7e21,13.17,38.24,25.71,39
ALT,80,NORMA_334f7e21,15.32,40.19,27.75,36
ALT,81,NORMA_334f7e21,9.85,36.25,23.05,37
ALT,82,NORMA_334f7e21,17.75,41.21,29.48,25
ALT,83,NORMA_334f7e21,12.85,36.8,24.82,39
ALT,84,NORMA_334f7e21,12.01,36.22,24.11,19
ALT,85,NORMA_334f7e21,13.33,37.0,25.16,31
ALT,86,NORMA_334f7e21,10.56,31.89,21.23,27
ALT,87,NORMA_334f7e21,11.46,38.29,24.88,14
ALT,88,NORMA_334f7e21,9.88,40.39,25.14,17
ALT,89,NORMA_334f7e21,21.0,43.74,32.37,17
AST,18,NORMA_q_age_set_co,24.44,54.7,39.57,5
AST,19,NORMA_q_age_set_co,24.11,48.67,36.39,8
AST,22,NORMA_q_age_set_co,12.01,38.79,25.4,6
AST,23,NORMA_q_age_set_co,13.99,30.97,22.48,9
AST,25,NORMA_q_age_set_co,17.9,34.04,25.97,6
AST,26,NORMA_q_age_set_co,15.62,44.14,29.88,6
AST,28,NORMA_q_age_set_co,17.09,49.14,33.12,7
AST,29,NORMA_q_age_set_co,14.09,43.43,28.76,11
AST,30,NORMA_q_age_set_co,10.93,35.3,23.11,11
AST,32,NORMA_q_age_set_co,15.53,45.31,30.42,11
AST,33,NORMA_q_age_set_co,25.49,49.8,37.65,12
AST,34,NORMA_q_age_set_co,4.34,39.59,21.97,15
AST,35,NORMA_q_age_set_co,18.51,43.43,30.97,5
AST,36,NORMA_q_age_set_co,15.9,39.28,27.59,10
AST,38,NORMA_q_age_set_co,18.86,49.76,34.31,9
AST,39,NORMA_q_age_set_co,10.21,36.37,23.29,14
AST,40,NORMA_q_age_set_co,15.87,39.42,27.64,20
AST,41,NORMA_q_age_set_co,20.22,45.13,32.68,15
AST,42,NORMA_q_age_set_co,11.18,45.52,28.35,16
AST,43,NORMA_q_age_set_co,14.43,40.24,27.33,12
AST,44,NORMA_q_age_set_co,17.6,44.04,30.82,11
AST,45,NORMA_q_age_set_co,17.55,42.23,29.89,19
AST,46,NORMA_q_age_set_co,10.65,38.8,24.73,19
AST,47,NORMA_q_age_set_co,15.59,38.36,26.98,29
AST,48,NORMA_q_age_set_co,12.84,40.44,26.64,22
AST,49,NORMA_q_age_set_co,17.78,39.76,28.77,27
AST,50,NORMA_q_age_set_co,17.61,42.59,30.1,27
AST,51,NORMA_q_age_set_co,13.99,41.85,27.92,28
AST,52,NORMA_q_age_set_co,14.67,40.26,27.46,40
AST,53,NORMA_q_age_set_co,10.49,40.37,25.43,36
AST,54,NORMA_q_age_set_co,14.5,39.05,26.77,44
AST,55,NORMA_q_age_set_co,14.8,43.93,29.36,40
AST,56,NORMA_q_age_set_co,16.51,39.35,27.93,46
AST,57,NORMA_q_age_set_co,13.89,37.95,25.92,48
AST,58,NORMA_q_age_set_co,16.63,39.54,28.08,38
AST,59,NORMA_q_age_set_co,15.76,39.61,27.69,38
AST,60,NORMA_q_age_set_co,9.97,39.98,24.97,47
AST,61,NORMA_q_age_set_co,15.26,41.21,28.23,40
AST,62,NORMA_q_age_set_co,17.12,42.18,29.65,43
AST,63,NORMA_q_age_set_co,9.46,40.31,24.89,53
AST,64,NORMA_q_age_set_co,14.01,40.7,27.36,54
AST,65,NORMA_q_age_set_co,12.65,39.25,25.95,60
AST,66,NORMA_q_age_set_co,13.33,37.05,25.19,47
AST,67,NORMA_q_age_set_co,10.78,40.71,25.74,65
AST,68,NORMA_q_age_set_co,12.75,41.03,26.89,64
AST,69,NORMA_q_age_set_co,14.24,42.03,28.14,51
AST,70,NORMA_q_age_set_co,11.61,38.52,25.06,49
AST,71,NORMA_q_age_set_co,12.96,35.25,24.11,52
AST,72,NORMA_q_age_set_co,12.32,38.67,25.5,56
AST,73,NORMA_q_age_set_co,12.39,35.21,23.8,52
AST,74,NORMA_q_age_set_co,11.52,38.16,24.84,46
AST,75,NORMA_q_age_set_co,16.08,36.87,26.47,45
AST,76,NORMA_q_age_set_co,13.97,40.23,27.1,42
AST,77,NORMA_q_age_set_co,14.79,37.94,26.37,49
AST,78,NORMA_q_age_set_co,12.92,36.0,24.46,48
AST,79,NORMA_q_age_set_co,13.53,38.79,26.16,38
AST,80,NORMA_q_age_set_co,12.01,38.34,25.18,35
AST,81,NORMA_q_age_set_co,14.74,38.81,26.78,37
AST,82,NORMA_q_age_set_co,15.65,42.21,28.93,30
AST,83,NORMA_q_age_set_co,15.79,37.08,26.44,26
AST,84,NORMA_q_age_set_co,15.63,40.67,28.15,30
AST,85,NORMA_q_age_set_co,14.49,37.81,26.15,21
AST,86,NORMA_q_age_set_co,16.58,41.39,28.98,24
AST,87,NORMA_q_age_set_co,12.75,32.74,22.74,23
AST,88,NORMA_q_age_set_co,17.97,37.1,27.54,17
AST,89,NORMA_q_age_set_co,12.89,36.0,24.44,14
AST,18,NORMA,4.05,50.68,27.37,5
AST,19,NORMA,20.81,44.14,32.47,8
AST,22,NORMA,6.82,38.07,22.45,6
AST,23,NORMA,8.88,30.98,19.93,9
AST,25,NORMA,15.37,35.36,25.37,6
AST,26,NORMA,4.19,41.77,22.98,6
AST,28,NORMA,3.9,45.76,24.83,7
AST,29,NORMA,2.66,39.43,21.05,11
AST,30,NORMA,7.7,34.05,20.88,11
AST,32,NORMA,7.72,44.78,26.25,11
AST,33,NORMA,15.14,48.66,31.9,12
AST,34,NORMA,2.21,38.24,20.22,15
AST,35,NORMA,11.05,42.52,26.79,5
AST,36,NORMA,11.63,38.27,24.95,10
AST,38,NORMA,14.23,48.65,31.44,9
AST,39,NORMA,7.12,34.62,20.87,14
AST,40,NORMA,8.08,37.89,22.99,20
AST,41,NORMA,8.07,42.19,25.13,15
AST,42,NORMA,-0.3,44.09,21.9,16
AST,43,NORMA,7.86,40.26,24.06,12
AST,44,NORMA,7.09,43.19,25.14,11
AST,45,NORMA,13.49,41.46,27.48,19
AST,46,NORMA,8.94,37.45,23.2,19
AST,47,NORMA,10.07,37.77,23.92,29
AST,48,NORMA,6.74,38.19,22.47,22
AST,49,NORMA,13.5,38.79,26.14,27
AST,50,NORMA,3.02,40.66,21.84,27
AST,51,NORMA,11.9,40.44,26.17,28
AST,52,NORMA,7.94,39.62,23.78,40
AST,53,NORMA,7.15,38.83,22.99,36
AST,54,NORMA,7.03,37.84,22.43,44
AST,55,NORMA,7.37,42.42,24.89,40
AST,56,NORMA,11.56,38.87,25.22,46
AST,57,NORMA,8.95,36.51,22.73,48
AST,58,NORMA,12.28,39.3,25.79,38
AST,59,NORMA,12.97,38.94,25.95,38
AST,60,NORMA,2.69,38.57,20.63,47
AST,61,NORMA,9.84,40.72,25.28,40
AST,62,NORMA,9.4,41.17,25.29,43
AST,63,NORMA,2.3,38.27,20.29,53
AST,64,NORMA,10.05,40.16,25.11,54
AST,65,NORMA,9.4,38.48,23.94,60
AST,66,NORMA,10.23,36.61,23.42,47
AST,67,NORMA,6.34,39.65,23.0,65
AST,68,NORMA,8.04,40.53,24.28,64
AST,69,NORMA,10.93,39.91,25.42,51
AST,70,NORMA,8.74,37.84,23.29,49
AST,71,NORMA,9.72,33.84,21.78,52
AST,72,NORMA,8.11,38.1,23.1,56
AST,73,NORMA,9.05,34.71,21.88,52
AST,74,NORMA,7.13,36.52,21.82,46
AST,75,NORMA,12.86,35.93,24.4,45
